"","Cgigas_KEGGID","time_point","module","KEGGID_pathway","Log_pvalue_adj","Rich_factor","Description","Cvirginica_GeneID","Cvirginica_Protein_name"
"398","crg:105340582","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111118510"," 40S ribosomal protein S20"
"399","crg:105341101","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111118126"," 40S ribosomal protein S9"
"400","crg:105341326","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111130771"," 40S ribosomal protein S6-like"
"401","crg:105341326","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111130218"," 40S ribosomal protein S6-like"
"402","crg:105342397","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111131216"," ubiquitin-40S ribosomal protein S27a"
"403","crg:105342603","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111102811"," 60S ribosomal protein L24-like"
"404","crg:105342603","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111103150"," 60S ribosomal protein L24-like"
"405","crg:105344628","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111127638"," 40S ribosomal protein S16"
"406","crg:105344628","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111136522"," 40S ribosomal protein S16-like"
"407","crg:105344646","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111134500"," 60S ribosomal protein L7-like"
"408","crg:105346731","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111132903"," 60S ribosomal protein L23a-like"
"409","crg:105347733","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111111438"," 60S ribosomal protein L27"
"410","crg:105347800","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111126281"," 40S ribosomal protein S18"
"411","crg:105347828","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111125548"," 40S ribosomal protein S5"
"412","crg:105348141","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111105616"," 60S ribosomal protein L44-like"
"413","crg:105348141","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111102683"," 60S ribosomal protein L44-like"
"414","crg:105348430","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111106468"," 40S ribosomal protein S23"
"415","crg:105348430","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111107317"," 40S ribosomal protein S23"
"416","crg:105318708","Day 1","greenyellow","crg04136",1.72,0.32,"Autophagy - other","LOC111138066"," cysteine protease ATG4B-like"
"417","crg:105320190","Day 1","greenyellow","crg04136",1.72,0.32,"Autophagy - other","LOC111132433"," phosphoinositide 3-kinase regulatory subunit 4-like"
"418","crg:105320190","Day 1","greenyellow","crg04136",1.72,0.32,"Autophagy - other","LOC111135071"," phosphoinositide 3-kinase regulatory subunit 4-like"
"419","crg:105320190","Day 1","greenyellow","crg04136",1.72,0.32,"Autophagy - other","LOC111135079"," phosphoinositide 3-kinase regulatory subunit 4-like"
"420","crg:105320700","Day 1","greenyellow","crg04136",1.72,0.32,"Autophagy - other","LOC111114705"," autophagy-related protein 9A-like"
"421","crg:105320700","Day 1","greenyellow","crg04136",1.72,0.32,"Autophagy - other","LOC111115682"," autophagy-related protein 9A-like"
"422","crg:105331599","Day 1","greenyellow","crg04136",1.72,0.32,"Autophagy - other","LOC111133433"," serine/threonine-protein kinase mTOR-like"
"423","crg:105331926","Day 1","greenyellow","crg04136",1.72,0.32,"Autophagy - other","LOC111134873"," gamma-aminobutyric acid receptor-associated protein-like 2"
"424","crg:105334736","Day 1","greenyellow","crg04136",1.72,0.32,"Autophagy - other","LOC111127879"," phosphatidylinositol 3-kinase catalytic subunit type 3-like"
"425","crg:105334736","Day 1","greenyellow","crg04136",1.72,0.32,"Autophagy - other","LOC111129370"," phosphatidylinositol 3-kinase catalytic subunit type 3-like"
"426","crg:105335109","Day 1","greenyellow","crg04136",1.72,0.32,"Autophagy - other","LOC111119642"," ubiquitin-like-conjugating enzyme ATG10"
"427","crg:105338320","Day 1","greenyellow","crg04136",1.72,0.32,"Autophagy - other","LOC111120776"," target of rapamycin complex subunit lst8-like"
"428","crg:105338878","Day 1","greenyellow","crg04136",1.72,0.32,"Autophagy - other","LOC111128059"," autophagy-related protein 2 homolog B-like"
"429","crg:105338878","Day 1","greenyellow","crg04136",1.72,0.32,"Autophagy - other","LOC111128047"," autophagy-related protein 2 homolog B-like"
"430","crg:105318105","Day 1","magenta","crg03050",4.7,0.36,"Proteasome","LOC111133428"," proteasome subunit beta type-6-like"
"431","crg:105322792","Day 1","magenta","crg03050",4.7,0.36,"Proteasome","LOC111125990"," 26S proteasome complex subunit SEM1-like"
"432","crg:105324879","Day 1","magenta","crg03050",4.7,0.36,"Proteasome","LOC111125779"," proteasome subunit beta type-7-like"
"433","crg:105330688","Day 1","magenta","crg03050",4.7,0.36,"Proteasome","LOC111136988"," 26S proteasome non-ATPase regulatory subunit 1-like"
"434","crg:105332852","Day 1","magenta","crg03050",4.7,0.36,"Proteasome","LOC111135895"," 26S proteasome non-ATPase regulatory subunit 7-like"
"435","crg:105337951","Day 1","magenta","crg03050",4.7,0.36,"Proteasome","LOC111136644"," proteasome subunit beta type-5-like"
"436","crg:105338316","Day 1","magenta","crg03050",4.7,0.36,"Proteasome","LOC111138440"," 26S proteasome regulatory subunit 7"
"437","crg:105342563","Day 1","magenta","crg03050",4.7,0.36,"Proteasome","LOC111108182"," proteasome subunit alpha type-5-like"
"438","crg:105343011","Day 1","magenta","crg03050",4.7,0.36,"Proteasome","LOC111130295"," 26S proteasome regulatory subunit 10B"
"439","crg:105345336","Day 1","magenta","crg03050",4.7,0.36,"Proteasome","LOC111122411"," 26S proteasome non-ATPase regulatory subunit 9-like"
"440","crg:105345779","Day 1","magenta","crg03050",4.7,0.36,"Proteasome","LOC111120628"," 26S proteasome regulatory subunit 6A-B"
"441","crg:105346045","Day 1","magenta","crg03050",4.7,0.36,"Proteasome","LOC111115377"," 26S proteasome non-ATPase regulatory subunit 11A-like"
"442","crg:105346718","Day 1","magenta","crg03050",4.7,0.36,"Proteasome","LOC111120999"," proteasome subunit beta type-2-like"
"443","crg:105348466","Day 1","magenta","crg03050",4.7,0.36,"Proteasome","LOC111122853"," proteasome maturation protein-like"
"444","crg:105318218","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111135828"," V-type proton ATPase subunit d 1-like"
"445","crg:105318622","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111118152"," V-type proton ATPase 21 kDa proteolipid subunit-like"
"446","crg:105321678","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111125575"," V-type proton ATPase catalytic subunit A-like"
"447","crg:105329525","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111138187"," ATP synthase lipid-binding protein, mitochondrial-like"
"448","crg:105331743","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111119118"," ATP synthase subunit d, mitochondrial-like"
"449","crg:105332217","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111129296"," NADH-quinone oxidoreductase subunit B 2-like"
"450","crg:105332217","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111128563"," NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial-like"
"451","crg:105333395","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111100266"," V-type proton ATPase subunit E-like"
"452","crg:105333395","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111100264"," V-type proton ATPase subunit E-like"
"453","crg:105333395","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111100263"," V-type proton ATPase subunit E-like"
"454","crg:105333395","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111100265"," V-type proton ATPase subunit E-like"
"455","crg:105333395","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111100692"," V-type proton ATPase subunit E-like"
"456","crg:105333395","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111100679"," V-type proton ATPase subunit E-like"
"457","crg:105333395","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111100268"," V-type proton ATPase subunit E-like"
"458","crg:105333395","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111100677"," V-type proton ATPase subunit E-like"
"459","crg:105333395","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111101124"," V-type proton ATPase subunit E-like"
"460","crg:105333395","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111100678"," V-type proton ATPase subunit E 1-like"
"461","crg:105333576","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111120110"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10-like"
"462","crg:105333576","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111120995"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10-like"
"463","crg:105337089","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111100625"," succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial-like"
"464","crg:105337089","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111104247"," succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial-like"
"465","crg:105338659","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111132318"," putative succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial"
"466","crg:105339285","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111137078"," V-type proton ATPase subunit e 2-like"
"467","crg:105341238","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111121515"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7-like"
"468","crg:105341248","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111137688"," succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial-like"
"469","crg:105342980","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111112565"," NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial-like"
"470","crg:105342980","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111112035"," NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial-like"
"471","crg:105343349","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111117675"," ATP synthase subunit delta, mitochondrial-like"
"472","crg:105345691","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111125836"," V-type proton ATPase subunit G-like"
"473","crg:105345750","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111114769"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial-like"
"474","crg:105345808","Day 1","magenta","crg00190",3.21,0.23,"Oxidative phosphorylation","LOC111135946"," cytochrome b-c1 complex subunit Rieske, mitochondrial-like"
"475","crg:105318090","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111128793"," nuclear cap-binding protein subunit 1-like"
"476","crg:105318490","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111118745"," transportin-1-like"
"477","crg:105320282","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111117589"," importin-4-like"
"478","crg:105320282","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111137854"," importin-4-like"
"479","crg:105320975","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111122996"," nuclear pore complex protein Nup98-Nup96-like"
"480","crg:105322973","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111130363"," pinin-like"
"481","crg:105324858","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111135936"," nuclear pore complex protein Nup88-like"
"482","crg:105324883","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111123666"," nuclear pore complex protein Nup214-like"
"483","crg:105327885","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111114937"," GTP-binding nuclear protein Ran"
"484","crg:105330288","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111104293"," nucleoporin Nup37-like"
"485","crg:105330652","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111104381"," importin subunit alpha-1-like"
"486","crg:105330652","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111103867"," importin subunit alpha-1-like"
"487","crg:105331767","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111125457"," ran GTPase-activating protein 1-like"
"488","crg:105337940","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111120984"," protein mago nashi homolog 2"
"489","crg:105338117","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111135537"," mucin-19-like"
"490","crg:105338117","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111136337"," nuclear pore complex protein Nup214-like"
"491","crg:105338779","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111121011"," THO complex subunit 1-like"
"492","crg:105338779","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111121726"," THO complex subunit 1-like"
"493","crg:105339546","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111130920"," nuclear pore complex protein Nup133-like"
"494","crg:105340606","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111135764"," importin subunit alpha-2-like"
"495","crg:105341516","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111136950"," exportin-7-like"
"496","crg:105346647","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111136185"," importin-5-like"
"497","crg:105346723","Day 1","magenta","crg03013",2.59,0.2,"Nucleocytoplasmic transport","LOC111138479"," THO complex subunit 6 homolog"
