"","Cgigas_KEGGID","Day","modColor","KEGGID_pathway","pathway.name","Num.genes.all","Num.genes.exp","Gene.IDs","Rich_factor","pvalue","log10_pvalue","qvalue","Cvirginica_GeneID","Cvirginica_Protein_name"
"261","crg:105348704","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105348704",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111115059"," low-density lipoprotein receptor-related protein 6-like"
"262","crg:105332318","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105332318",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111103778"," mitogen-activated protein kinase kinase kinase 7-like"
"263","crg:105332318","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105332318",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111103827"," mitogen-activated protein kinase kinase kinase 7-like"
"264","crg:105337984","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105337984",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111113534"," mothers against decapentaplegic homolog 2-like"
"265","crg:105337984","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105337984",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111113533"," mothers against decapentaplegic homolog 2-like"
"266","crg:105337984","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105337984",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111112841"," mothers against decapentaplegic homolog 3-like"
"267","crg:105337984","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105337984",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111113528"," mothers against decapentaplegic homolog 3-like"
"268","crg:105337984","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105337984",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111113532"," mothers against decapentaplegic homolog 3-like"
"269","crg:105337984","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105337984",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111112940"," mothers against decapentaplegic homolog 3-like"
"270","crg:105322000","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105322000",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111104319"," palmitoleoyl-protein carboxylesterase NOTUM-like"
"271","crg:105322000","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105322000",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111105394"," palmitoleoyl-protein carboxylesterase notum1-like"
"272","crg:105332042","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105332042",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111136847"," protein APCDD1-like"
"273","crg:105348242","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105348242",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111127135"," protein Wnt-1-like"
"274","crg:105348240","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105348240",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111126881"," protein Wnt-10b-like"
"275","crg:105340175","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105340175",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111106516"," protein Wnt-2b-A-like"
"276","crg:105323305","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105323305",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111108394"," protein Wnt-5b-like"
"277","crg:105346960","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105346960",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111115598"," protein Wnt-5b-like"
"278","crg:105347794","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105347794",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111126651"," protein Wnt-9a-like"
"279","crg:105345605","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105345605",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111134568"," protein naked cuticle homolog 2-like"
"280","crg:105329818","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105329818",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111118586"," protein pangolin, isoforms A/H/I/S-like"
"281","crg:105323165","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105323165",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111113551"," putative uncharacterized protein DDB_G0271982"
"282","crg:105328476","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105328476",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111131096"," rac-like GTP-binding protein ARAC7"
"283","crg:105321105","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105321105",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111135719"," ras-like GTP-binding protein rhoA"
"284","crg:105324971","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105324971",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111133687"," segment polarity protein dishevelled homolog DVL-3-like"
"285","crg:105341116","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105341116",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111120874"," serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform-like"
"286","crg:105341654","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105341654",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111120138"," transcription factor AP-1-like"
"287","crg:105319741","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105319741",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111126875"," tyrosine-protein kinase transmembrane receptor Ror-like"
"288","crg:105322045","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105322045",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111106190"," wnt inhibitory factor 1-like"
"289","crg:105322045","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105322045",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111106126"," wnt inhibitory factor 1-like"
