"","Cgigas_KEGGID","time_point","module","KEGGID_pathway","Log_pvalue_adj","Rich_factor","Description","Cvirginica_GeneID","Cvirginica_Protein_name"
"642","crg:105337839","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111129832"," isoaspartyl peptidase/L-asparaginase-like"
"643","crg:105338126","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111136940"," fructose-bisphosphate aldolase-like"
"644","crg:105338391","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111135360"," alanine--glyoxylate aminotransferase 2, mitochondrial-like"
"645","crg:105338495","Day 0","turquoise","crg03020",1.37,0.5,"RNA polymerase","LOC111134430"," DNA-directed RNA polymerase II subunit RPB11-a-like"
"646","crg:105338756","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111107273"," pyruvate dehydrogenase E1 component subunit beta, mitochondrial-like"
"647","crg:105339502","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111109254"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"648","crg:105339502","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111108359"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"649","crg:105340512","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111099143"," glyceraldehyde-3-phosphate dehydrogenase-like"
"650","crg:105341744","Day 0","turquoise","crg03020",1.37,0.5,"RNA polymerase","LOC111112947"," DNA-directed RNA polymerase I subunit RPA2-like"
"651","crg:105342392","Day 0","turquoise","crg03020",1.37,0.5,"RNA polymerase","LOC111130877"," DNA-directed RNA polymerase III subunit RPC6-like"
"652","crg:105343101","Day 0","turquoise","crg03020",1.37,0.5,"RNA polymerase","LOC111136987"," DNA-directed RNA polymerase II subunit RPB2"
"653","crg:105343101","Day 0","turquoise","crg03020",1.37,0.5,"RNA polymerase","LOC111136991"," DNA-directed RNA polymerase II subunit RPB2-like"
"654","crg:105343101","Day 0","turquoise","crg03020",1.37,0.5,"RNA polymerase","LOC111135723"," DNA-directed RNA polymerase II subunit RPB2-like"
"655","crg:105343230","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111128136"," aldose 1-epimerase-like"
"656","crg:105344389","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111130419"," aldehyde dehydrogenase, mitochondrial-like"
"657","crg:105345109","Day 0","turquoise","crg03020",1.37,0.5,"RNA polymerase","LOC111130603"," DNA-directed RNA polymerase III subunit RPC7-like"
"658","crg:105346453","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111109592"," succinate-semialdehyde dehydrogenase, mitochondrial-like"
"659","crg:105347640","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111100351"," probable phosphoglycerate mutase"
"660","crg:105347662","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111132917"," triosephosphate isomerase-like"
"661","crg:105347830","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111136399"," delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial-like"
"662","crg:105347830","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111133052"," delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial-like"
"663","crg:105348082","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111118006"," phosphoglucomutase-1-like"
"664","crg:105348957","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111119107"," glutamate dehydrogenase, mitochondrial-like"
"665","crg:105349101","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111104084"," glutamate carboxypeptidase 2-like"
"666","crg:105318090","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111128793"," nuclear cap-binding protein subunit 1-like"
"667","crg:105319209","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111125507"," spliceosome RNA helicase DDX39B"
"668","crg:105319344","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111128922"," cleavage and polyadenylation specificity factor subunit 2-like"
"669","crg:105319344","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111128842"," cleavage and polyadenylation specificity factor subunit 2-like"
"670","crg:105320707","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111135732"," serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform-like"
"671","crg:105321021","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111121238"," RNA-binding protein with serine-rich domain 1-B-like"
"672","crg:105321652","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111134286"," telomerase-binding protein EST1A-like"
"673","crg:105321652","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111135039"," telomerase-binding protein EST1A-like"
"674","crg:105322973","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111130363"," pinin-like"
"675","crg:105323009","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111126090"," cleavage stimulation factor subunit 1-like"
"676","crg:105323733","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111101880"," nuclear cap-binding protein subunit 2-like"
"677","crg:105323733","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111101712"," nuclear cap-binding protein subunit 2-like"
"678","crg:105324454","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111129890"," serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform-like"
"679","crg:105325000","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111100355"," eukaryotic peptide chain release factor subunit 1"
"680","crg:105326545","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111128721"," DAZ-associated protein 1-like"
"681","crg:105326854","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111110811"," polyribonucleotide 5'-hydroxyl-kinase Clp1-like"
"682","crg:105329073","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111137332"," cleavage and polyadenylation specificity factor subunit 5-like"
"683","crg:105330886","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111114674"," partner of Y14 and mago-like"
"684","crg:105330886","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111111718"," partner of Y14 and mago-like"
"685","crg:105331061","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111129063"," regulator of nonsense transcripts 1-like"
"686","crg:105331061","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111129219"," regulator of nonsense transcripts 1-like"
"687","crg:105331297","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111100273"," cleavage stimulation factor subunit 2-like"
"688","crg:105333261","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111135694"," pre-mRNA 3' end processing protein WDR33-like"
"689","crg:105333262","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111133404"," RNA polymerase II subunit A C-terminal domain phosphatase SSU72-like"
"690","crg:105334534","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111134375"," polyadenylate-binding protein 2-B-like"
"691","crg:105337759","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111134707"," apoptotic chromatin condensation inducer in the nucleus-like"
"692","crg:105337924","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111130824"," serine/threonine-protein phosphatase PP1-beta catalytic subunit-like"
"693","crg:105337924","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111128421"," serine/threonine-protein phosphatase PP1-beta catalytic subunit"
"694","crg:105337940","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111120984"," protein mago nashi homolog 2"
"695","crg:105338165","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111120024"," cleavage and polyadenylation specificity factor subunit 4-like"
"696","crg:105338678","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111125077"," pre-mRNA cleavage complex 2 protein Pcf11-like"
"697","crg:105338838","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111138352"," ATP-dependent RNA helicase DDX19A-like"
"698","crg:105339479","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111125280"," protein SMG7-like"
"699","crg:105339845","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111120644"," eukaryotic peptide chain release factor GTP-binding subunit ERF3A-like"
"700","crg:105342117","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111136672"," cleavage and polyadenylation specificity factor subunit 1-like"
"701","crg:105342182","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111130150"," symplekin-like"
"702","crg:105345158","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111125832"," protein CASC3-like"
"703","crg:105345158","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111123630"," protein CASC3-like"
"704","crg:105345793","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111136549"," mRNA cap guanine-N7 methyltransferase-like"
"705","crg:105345875","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111131267"," serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma-like"
"706","crg:105348755","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111134475"," RNA-binding protein 8A-like"
"707","crg:105348874","Day 0","turquoise","crg03015",1.72,0.49,"mRNA surveillance pathway","LOC111137165"," TAR DNA-binding protein 43-like"
"708","crg:105317098","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111106083"," polyglutamine-binding protein 1-like"
"709","crg:105317098","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111109660"," polyglutamine-binding protein 1-like"
"710","crg:105317874","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111112987"," ATP-dependent RNA helicase DDX42-like"
"711","crg:105317885","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111137471"," uncharacterized"
"712","crg:105318090","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111128793"," nuclear cap-binding protein subunit 1-like"
"713","crg:105318287","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111129301"," U1 small nuclear ribonucleoprotein 70 kDa-like"
"714","crg:105318605","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111121349"," intron-binding protein aquarius-like"
"715","crg:105318605","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111119018"," intron-binding protein aquarius-like"
"716","crg:105318804","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111108517"," pre-mRNA-splicing factor ISY1 homolog"
"717","crg:105318804","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111106173"," pre-mRNA-splicing factor ISY1 homolog"
"718","crg:105319209","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111125507"," spliceosome RNA helicase DDX39B"
"719","crg:105319620","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111130068"," splicing factor 3B subunit 2-like"
"720","crg:105319620","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111130237"," splicing factor 3B subunit 2-like"
"721","crg:105320107","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111131787"," crooked neck-like protein 1"
"722","crg:105320833","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111120794"," splicing factor 3B subunit 6-like protein"
"723","crg:105320915","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111121987"," probable splicing factor 3B subunit 5"
"724","crg:105320956","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111122502"," splicing factor U2AF 26 kDa subunit-like"
"725","crg:105321607","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111120828"," peptidyl-prolyl cis-trans isomerase E-like"
"726","crg:105321817","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111125533"," U6 snRNA-associated Sm-like protein LSm5"
"727","crg:105321821","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111133226"," pre-mRNA-splicing factor SPF27-like"
"728","crg:105321821","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111133056"," pre-mRNA-splicing factor SPF27-like"
"729","crg:105322157","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111131404"," U4/U6.U5 tri-snRNP-associated protein 1-like"
"730","crg:105322216","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111102762"," U1 small nuclear ribonucleoprotein A-like"
"731","crg:105322652","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111134531"," transcription elongation regulator 1-like"
"732","crg:105322856","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111134667"," peptidyl-prolyl cis-trans isomerase H-like"
"733","crg:105323733","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111101880"," nuclear cap-binding protein subunit 2-like"
"734","crg:105323733","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111101712"," nuclear cap-binding protein subunit 2-like"
"735","crg:105324065","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111118194"," U2 small nuclear ribonucleoprotein A'-like"
"736","crg:105325235","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111126498"," zinc finger matrin-type protein 2-like"
"737","crg:105326999","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111129820"," serine/arginine-rich splicing factor 6-like"
"738","crg:105327775","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111113115"," U5 small nuclear ribonucleoprotein 40 kDa protein-like"
"739","crg:105327775","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111101512"," U5 small nuclear ribonucleoprotein 40 kDa protein-like"
"740","crg:105327851","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111136440"," serine/arginine-rich splicing factor 1A-like"
"741","crg:105328191","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111108450"," small nuclear ribonucleoprotein F"
"742","crg:105328191","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111109639"," small nuclear ribonucleoprotein F"
"743","crg:105329939","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111106300"," peptidyl-prolyl cis-trans isomerase-like 1"
"744","crg:105330153","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111124560"," THO complex subunit 2-like"
"745","crg:105330935","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111125980"," U1 small nuclear ribonucleoprotein C-like"
"746","crg:105332589","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111119785"," U4/U6 small nuclear ribonucleoprotein Prp31-like"
"747","crg:105332589","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111119756"," U4/U6 small nuclear ribonucleoprotein Prp31-like"
"748","crg:105334692","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111126234"," pleiotropic regulator 1-like"
"749","crg:105335725","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111125967"," pre-mRNA-splicing factor 38B-like"
"750","crg:105335780","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111118539"," splicing factor U2AF 50 kDa subunit-like"
"751","crg:105336187","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111115058"," probable ATP-dependent RNA helicase DDX23"
"752","crg:105336393","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111136278"," THO complex subunit 3-like"
"753","crg:105336920","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111103914"," splicing factor 3A subunit 3-like"
"754","crg:105337060","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111103293"," pre-mRNA-processing factor 17-like"
"755","crg:105337060","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111103496"," pre-mRNA-processing factor 17-like"
"756","crg:105337236","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111125937"," pre-mRNA-splicing factor SYF1-like"
"757","crg:105337617","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111120267"," splicing factor 3A subunit 2-like"
"758","crg:105337759","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111134707"," apoptotic chromatin condensation inducer in the nucleus-like"
"759","crg:105337940","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111120984"," protein mago nashi homolog 2"
"760","crg:105338772","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111121753"," pre-mRNA-splicing factor 38A-like"
"761","crg:105338772","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111119918"," pre-mRNA-splicing factor 38A-like"
"762","crg:105338779","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111121011"," THO complex subunit 1-like"
"763","crg:105338779","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111121726"," THO complex subunit 1-like"
"764","crg:105338889","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111134865"," protein FAM133B-like"
"765","crg:105339188","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111121768"," PHD finger-like domain-containing protein 5A"
"766","crg:105339188","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111119364"," PHD finger-like domain-containing protein 5A"
"767","crg:105340246","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111105896"," U4/U6 small nuclear ribonucleoprotein Prp3-like"
"768","crg:105340246","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111106208"," U4/U6 small nuclear ribonucleoprotein Prp3-like"
"769","crg:105340745","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111118086"," WW domain-binding protein 11-like"
"770","crg:105340745","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111120858"," WW domain-binding protein 11-like"
"771","crg:105341528","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111136764"," heterogeneous nuclear ribonucleoprotein C-like"
"772","crg:105343163","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111132870"," pre-mRNA-processing factor 19-like"
"773","crg:105343163","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111138391"," pre-mRNA-processing factor 19-like"
"774","crg:105343416","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111122650"," U4/U6 small nuclear ribonucleoprotein Prp4-like"
"775","crg:105344728","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111135285"," splicing factor 3B subunit 3-like"
"776","crg:105344728","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111135387"," splicing factor 3B subunit 3-like"
"777","crg:105345286","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111133988"," beta-catenin-like protein 1"
"778","crg:105345314","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111136413"," small nuclear ribonucleoprotein Sm D3-like"
"779","crg:105346162","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111129496"," small nuclear ribonucleoprotein Sm D2"
"780","crg:105346836","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111136320"," small nuclear ribonucleoprotein G-like"
"781","crg:105346945","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111112733"," heterogeneous nuclear ribonucleoprotein K-like"
"782","crg:105347083","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111102822"," small nuclear ribonucleoprotein E"
"783","crg:105347083","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111104149"," small nuclear ribonucleoprotein E"
"784","crg:105347185","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111135640"," splicing factor 3A subunit 1-like"
"785","crg:105348485","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111119055"," U6 snRNA-associated Sm-like protein LSm4"
"786","crg:105348755","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111134475"," RNA-binding protein 8A-like"
"787","crg:105348805","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111135336"," H/ACA ribonucleoprotein complex subunit 2-like protein"
"788","crg:105348805","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111118069"," NHP2-like protein 1"
"789","crg:105348805","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111117994"," NHP2-like protein 1"
"790","crg:109617927","Day 0","turquoise","crg03040",3.55,0.47,"Spliceosome","LOC111135499"," pre-mRNA-processing factor 6-like"
"791","crg:105317284","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111105716"," protein polybromo-1-like"
"792","crg:105317753","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111105834"," ruvB-like 1"
"793","crg:105319561","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111103115"," SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-like"
"794","crg:105319938","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111133017"," chromatin complexes subunit BAP18-like"
"795","crg:105320932","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111123066"," SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5-like"
"796","crg:105320932","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111127274"," SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5-like"
"797","crg:105321091","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111138502"," bromodomain-containing protein 7-like"
"798","crg:105321590","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111136246"," uncharacterized"
"799","crg:105323254","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111137104"," SWI/SNF complex subunit SMARCC2-like"
"800","crg:105324296","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111128054"," mortality factor 4-like protein 1"
"801","crg:105324965","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111135329"," SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1-A-like"
"802","crg:105325627","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111134187"," zinc finger HIT domain-containing protein 1-like"
"803","crg:105326705","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111119261"," actin, cytoplasmic-like"
"804","crg:105328682","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111136406"," YEATS domain-containing protein 4-like"
"805","crg:105329089","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111125651"," nuclear factor related to kappa-B-binding protein-like"
"806","crg:105329089","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111125271"," nuclear factor related to kappa-B-binding protein-like"
"807","crg:105331287","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111118406"," MRG/MORF4L-binding protein-like"
"808","crg:105331842","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111125315"," tyrosine-protein kinase BAZ1B-like"
"809","crg:105333220","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111099792"," ruvB-like 2"
"810","crg:105333220","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111118359"," ruvB-like 2"
"811","crg:105333232","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111109845"," inhibitor of growth protein 3-like"
"812","crg:105333232","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111110554"," inhibitor of growth protein 3-like"
"813","crg:105333569","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111101029"," chromatin accessibility complex protein 1-like"
"814","crg:105335652","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111128754"," metastasis-associated protein MTA3-like"
"815","crg:105335713","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111120309"," actin, adductor muscle-like"
"816","crg:105335713","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111125973"," actin, adductor muscle"
"817","crg:105337120","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111122365"," probable histone deacetylase 1-B"
"818","crg:105337120","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111119027"," probable histone deacetylase 1-B"
"819","crg:105337944","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111121210"," DNA methyltransferase 1-associated protein 1-like"
"820","crg:105338645","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111137908"," bromodomain-containing protein 8-like"
"821","crg:105339475","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111126803"," actin-related protein 5-like"
"822","crg:105339630","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111104315"," histone-binding protein RBBP4"
"823","crg:105339630","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111104330"," histone-binding protein RBBP4"
"824","crg:105339630","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111102893"," histone-binding protein RBBP7-like"
"825","crg:105339630","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111105085"," histone-binding protein RBBP7-like"
"826","crg:105340468","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111119158"," actin-like"
"827","crg:105340468","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111118354"," actin-like"
"828","crg:105340468","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111118647"," actin, cytoplasmic 1-like"
"829","crg:105340468","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111120142"," actin, cytoplasmic 1-like"
"830","crg:105340468","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111135468"," actin, cytoplasmic 1-like"
