"","Cgigas_KEGGID","time_point","module","KEGGID_pathway","Log_pvalue_adj","Rich_factor","Description","Cvirginica_GeneID","Cvirginica_Protein_name"
"404","crg:105320389","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111130346"," DNA polymerase delta subunit 2-like"
"405","crg:105321895","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111124193"," medium-chain specific acyl-CoA dehydrogenase, mitochondrial-like"
"406","crg:105322124","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111137273"," flap endonuclease 1-like"
"407","crg:105322395","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111112959"," DNA polymerase delta catalytic subunit-like"
"408","crg:105323160","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111114899"," methylmalonyl-CoA mutase, mitochondrial-like"
"409","crg:105324487","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111128123"," methylmalonyl-CoA epimerase, mitochondrial-like"
"410","crg:105326193","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111112920"," 4-trimethylaminobutyraldehyde dehydrogenase-like"
"411","crg:105326193","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111115614"," 4-trimethylaminobutyraldehyde dehydrogenase-like"
"412","crg:105326289","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111129319"," 2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial-like"
"413","crg:105326850","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111103623"," zygotic DNA replication licensing factor mcm6-B-like"
"414","crg:105327779","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111116092"," hydroxymethylglutaryl-CoA lyase, mitochondrial-like"
"415","crg:105328096","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111111207"," methylcrotonoyl-CoA carboxylase beta chain, mitochondrial-like"
"416","crg:105328225","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111104314"," isobutyryl-CoA dehydrogenase, mitochondrial-like"
"417","crg:105328225","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111108792"," isobutyryl-CoA dehydrogenase, mitochondrial-like"
"418","crg:105328709","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111125562"," DNA polymerase epsilon catalytic subunit A-like"
"419","crg:105328785","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111109564"," DNA replication licensing factor mcm2-like"
"420","crg:105328785","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111105728"," DNA replication licensing factor mcm2-like"
"421","crg:105328951","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111106209"," acetoacetyl-CoA synthetase-like"
"422","crg:105328951","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111109449"," acetoacetyl-CoA synthetase-like"
"423","crg:105329007","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111101286"," short/branched chain specific acyl-CoA dehydrogenase, mitochondrial-like"
"424","crg:105329204","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111134559"," propionyl-CoA carboxylase beta chain, mitochondrial-like"
"425","crg:105330479","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111100562"," propionyl-CoA carboxylase alpha chain, mitochondrial-like"
"426","crg:105331957","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111106568"," 4-aminobutyrate aminotransferase, mitochondrial-like"
"427","crg:105331957","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111109618"," 4-aminobutyrate aminotransferase, mitochondrial-like"
"428","crg:105332020","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111137687"," replication factor C subunit 5-like"
"429","crg:105332278","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111118132"," 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial-like"
"430","crg:105332278","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111116870"," 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial-like"
"431","crg:105332648","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111132235"," DNA replication ATP-dependent helicase/nuclease DNA2-like"
"432","crg:105332688","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111135799"," replication factor C subunit 4-like"
"433","crg:105334100","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111121347"," DNA primase large subunit-like"
"434","crg:105334100","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111122245"," DNA primase large subunit-like"
"435","crg:105334265","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111119588"," succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial-like"
"436","crg:105334265","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111119623"," succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial-like"
"437","crg:105334265","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111120428"," succinyl-CoA:3-ketoacid coenzyme A transferase 2A, mitochondrial-like"
"438","crg:105335508","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111119686"," 4-aminobutyrate aminotransferase, mitochondrial-like"
"439","crg:105335600","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111134654"," replication protein A 70 kDa DNA-binding subunit-like"
"440","crg:105335846","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111126192"," DNA primase small subunit-like"
"441","crg:105336766","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111129161"," probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial"
"442","crg:105337945","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111121209"," methylcrotonoyl-CoA carboxylase beta chain, mitochondrial-like"
"443","crg:105338271","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111124057"," 3-hydroxyisobutyrate dehydrogenase, mitochondrial-like"
"444","crg:105338391","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111135360"," alanine--glyoxylate aminotransferase 2, mitochondrial-like"
"445","crg:105338480","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111120888"," replication protein A 32 kDa subunit-like"
"446","crg:105338806","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111119361"," isovaleryl-CoA dehydrogenase, mitochondrial-like"
"447","crg:105338806","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111121738"," isovaleryl-CoA dehydrogenase, mitochondrial-like"
"448","crg:105339014","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111122897"," replication factor C subunit 3-like"
"449","crg:105339341","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111136042"," DNA replication licensing factor mcm7-like"
"450","crg:105339502","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111108359"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"451","crg:105339502","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111109254"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"452","crg:105339623","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111104702"," acetyl-CoA acetyltransferase, mitochondrial-like"
"453","crg:105340418","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111129358"," ribonuclease H2 subunit C-like"
"454","crg:105341094","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111120704"," enoyl-CoA hydratase, mitochondrial-like"
"455","crg:105341104","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111120673"," proliferating cell nuclear antigen-like"
"456","crg:105342065","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111118429"," trifunctional enzyme subunit beta, mitochondrial-like"
"457","crg:105342284","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111099175"," acyl-CoA synthetase family member 3, mitochondrial-like"
"458","crg:105342471","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111126776"," replication protein A 14 kDa subunit-like"
"459","crg:105343069","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111137485"," DNA polymerase alpha catalytic subunit-like"
"460","crg:105343172","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111124297"," zygotic DNA replication licensing factor mcm3-like"
"461","crg:105343553","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111135402"," DNA polymerase delta subunit 3-like"
"462","crg:105343752","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111137577"," ribonuclease H2 subunit A-like"
"463","crg:105343856","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111130057"," DNA polymerase alpha subunit B-like"
"464","crg:105343896","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111115883"," peroxisomal bifunctional enzyme-like"
"465","crg:105344389","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111130419"," aldehyde dehydrogenase, mitochondrial-like"
"466","crg:105345205","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111131693"," DNA replication licensing factor mcm5-like"
"467","crg:105345575","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111122171"," hydroxymethylglutaryl-CoA synthase 1-like"
"468","crg:105345600","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111135130"," methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial-like"
"469","crg:105347002","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111134440"," DNA polymerase delta subunit 4-like"
"470","crg:105347455","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111120003"," ribonuclease H1-like"
"471","crg:105347455","Day 0","turquoise","crg03030",6.96,0.79,"DNA replication","LOC111120733"," ribonuclease H1-like"
"472","crg:105348639","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111103958"," 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial-like"
"473","crg:105348652","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111120712"," hydroxyacyl-coenzyme A dehydrogenase, mitochondrial-like"
"474","crg:105348652","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111118201"," hydroxyacyl-coenzyme A dehydrogenase, mitochondrial-like"
"475","crg:105349048","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111106365"," 3-hydroxyacyl-CoA dehydrogenase type-2-like"
"476","crg:105349048","Day 0","turquoise","crg00280",9.22,0.79,"Valine, leucine and isoleucine degradation","LOC111108694"," 3-hydroxyacyl-CoA dehydrogenase type-2-like"
"477","crg:105317286","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111110098"," glucose-6-phosphate 1-dehydrogenase-like"
"478","crg:105317497","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111127323"," dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial-like"
"479","crg:105318268","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111137596"," aspartate aminotransferase, mitochondrial-like"
"480","crg:105318496","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111119284"," acetyl-coenzyme A synthetase, cytoplasmic-like"
"481","crg:105319222","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111102576"," glycerol-3-phosphate phosphatase-like"
"482","crg:105319222","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111102686"," glycerol-3-phosphate phosphatase-like"
"483","crg:105319222","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111102575"," glycerol-3-phosphate phosphatase-like"
"484","crg:105319222","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111102687"," glycerol-3-phosphate phosphatase-like"
"485","crg:105319409","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111107112"," peroxisomal acyl-coenzyme A oxidase 1-like"
"486","crg:105319941","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111101152"," succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial-like"
"487","crg:105320092","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111123214"," 6-phosphogluconolactonase-like"
"488","crg:105320391","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111130667"," fumarate hydratase, mitochondrial-like"
"489","crg:105322313","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111122808"," phosphoglycerate kinase-like"
"490","crg:105322313","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111111035"," phosphoglycerate kinase-like"
"491","crg:105322330","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111132960"," fumarate hydratase class I, aerobic-like"
"492","crg:105323160","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111114899"," methylmalonyl-CoA mutase, mitochondrial-like"
"493","crg:105323187","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111114229"," serine hydroxymethyltransferase, mitochondrial-like"
"494","crg:105324487","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111128123"," methylmalonyl-CoA epimerase, mitochondrial-like"
"495","crg:105325828","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111130458"," ADP-dependent glucokinase-like"
"496","crg:105325828","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111127779"," ADP-dependent glucokinase-like"
"497","crg:105326324","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111101642"," succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial-like"
"498","crg:105326362","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111128990"," pyruvate carboxylase, mitochondrial-like"
"499","crg:105326362","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111128687"," pyruvate carboxylase, mitochondrial-like"
"500","crg:105326646","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111131515"," isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial-like"
"501","crg:105326646","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111128143"," isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial-like"
"502","crg:105328534","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111109650"," transketolase-like protein 2"
"503","crg:105328773","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111105925"," succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial-like"
"504","crg:105328773","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111105866"," succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial-like"
"505","crg:105328869","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111111213"," citrate synthase, mitochondrial-like"
"506","crg:105329204","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111134559"," propionyl-CoA carboxylase beta chain, mitochondrial-like"
"507","crg:105329847","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111123753"," ribose-phosphate pyrophosphokinase 1-like"
"508","crg:105330192","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111134810"," aspartate aminotransferase, cytoplasmic-like"
"509","crg:105330227","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111101916"," isocitrate dehydrogenase [NADP] cytoplasmic-like"
"510","crg:105330479","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111100562"," propionyl-CoA carboxylase alpha chain, mitochondrial-like"
"511","crg:105330682","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111121420"," regucalcin-like"
"512","crg:105330682","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111121418"," regucalcin-like"
"513","crg:105330743","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111138184"," alanine aminotransferase 1-like"
"514","crg:105330927","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111124867"," ATP-dependent 6-phosphofructokinase-like"
"515","crg:105331349","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111099655"," probable pyruvate dehydrogenase E1 component subunit alpha, mitochondrial"
"516","crg:105331349","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111099657"," pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like"
"517","crg:105331349","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111099658"," pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like"
"518","crg:105331731","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111120752"," ribulose-phosphate 3-epimerase-like"
"519","crg:105331916","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111137062"," serine--pyruvate aminotransferase-like"
"520","crg:105332143","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111127095"," succinate dehydrogenase cytochrome b560 subunit, mitochondrial-like"
"521","crg:105332278","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111118132"," 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial-like"
"522","crg:105332278","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111116870"," 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial-like"
"523","crg:105332291","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111136543"," glucose-6-phosphate isomerase-like"
"524","crg:105332291","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111137391"," glucose-6-phosphate isomerase-like"
"525","crg:105333137","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111136621"," malate dehydrogenase, mitochondrial-like"
"526","crg:105333668","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111119746"," glycine dehydrogenase (decarboxylating), mitochondrial-like"
"527","crg:105333843","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111122125"," serine hydroxymethyltransferase, cytosolic-like"
"528","crg:105333843","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111121920"," serine hydroxymethyltransferase, cytosolic-like"
"529","crg:105334026","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111118600"," 2-oxoglutarate dehydrogenase, mitochondrial-like"
"530","crg:105334367","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111124565"," ribose-5-phosphate isomerase-like"
"531","crg:105334926","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111125610"," isocitrate dehydrogenase [NAD] subunit beta, mitochondrial-like"
"532","crg:105334926","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111123350"," isocitrate dehydrogenase [NAD] subunit beta, mitochondrial-like"
"533","crg:105335180","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111105573"," transaldolase-like"
"534","crg:105335180","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111105262"," transaldolase-like"
"535","crg:105335442","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111116965"," pyruvate kinase PKM-like"
"536","crg:105336470","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111118136"," alcohol dehydrogenase class-3-like"
"537","crg:105336470","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111119958"," alcohol dehydrogenase class-3-like"
"538","crg:105336648","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111120853"," regucalcin-like"
"539","crg:105336766","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111129161"," probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial"
"540","crg:105338126","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111136940"," fructose-bisphosphate aldolase-like"
"541","crg:105338616","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111135623"," glycine cleavage system H protein-like"
"542","crg:105338616","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111135916"," glycine cleavage system H protein-like"
"543","crg:105338629","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111136681"," S-formylglutathione hydrolase-like"
"544","crg:105338659","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111132318"," putative succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial"
"545","crg:105338756","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111107273"," pyruvate dehydrogenase E1 component subunit beta, mitochondrial-like"
"546","crg:105339502","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111108359"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"547","crg:105339502","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111109254"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"548","crg:105339623","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111104702"," acetyl-CoA acetyltransferase, mitochondrial-like"
"549","crg:105339847","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111103557"," NADP-dependent malic enzyme-like"
"550","crg:105339902","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111134248"," catalase-like"
"551","crg:105340439","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111136873"," GDH/6PGL endoplasmic bifunctional protein-like"
"552","crg:105340512","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111099143"," glyceraldehyde-3-phosphate dehydrogenase-like"
"553","crg:105340687","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111129350"," cysteine synthase 1-like"
"554","crg:105340698","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111131656"," triokinase/FMN cyclase-like"
"555","crg:105341094","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111120704"," enoyl-CoA hydratase, mitochondrial-like"
"556","crg:105343391","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111103250"," isocitrate dehydrogenase [NADP], mitochondrial-like"
"557","crg:105343888","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111129934"," malate dehydrogenase, cytoplasmic-like"
"558","crg:105345317","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111137005"," 6-phosphogluconate dehydrogenase, decarboxylating-like"
"559","crg:105345374","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111136419"," serine dehydratase-like"
"560","crg:105345932","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111131212"," dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial-like"
"561","crg:105346656","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111136438"," peroxisomal acyl-coenzyme A oxidase 3-like"
"562","crg:105346656","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111136066"," peroxisomal acyl-coenzyme A oxidase 3-like"
"563","crg:105347640","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111100351"," probable phosphoglycerate mutase"
"564","crg:105347662","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111132917"," triosephosphate isomerase-like"
"565","crg:105348957","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111119107"," glutamate dehydrogenase, mitochondrial-like"
"566","crg:105349203","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111110280"," isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial-like"
"567","crg:105349203","Day 0","turquoise","crg01200",11.7,0.66,"Carbon metabolism","LOC111109973"," isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial-like"
"568","crg:105318076","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111133037"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8-like"
"569","crg:105318218","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111135828"," V-type proton ATPase subunit d 1-like"
"570","crg:105318342","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111134337"," V-type proton ATPase subunit H-like"
"571","crg:105318424","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111136504"," NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial-like"
"572","crg:105318622","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111118152"," V-type proton ATPase 21 kDa proteolipid subunit-like"
"573","crg:105319097","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111114597"," ATP synthase subunit beta, mitochondrial"
"574","crg:105319124","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111114799"," V-type proton ATPase subunit C 1-like"
"575","crg:105319312","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111136515"," NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial-like"
"576","crg:105321030","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111121087"," acyl carrier protein, mitochondrial-like"
"577","crg:105321566","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111123623"," V-type proton ATPase 16 kDa proteolipid subunit-like"
"578","crg:105321666","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111132054"," cytochrome c oxidase assembly protein COX15 homolog"
"579","crg:105321678","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111125575"," V-type proton ATPase catalytic subunit A-like"
"580","crg:105322557","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111119450"," putative ATP synthase subunit f, mitochondrial"
"581","crg:105322557","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111121285"," putative ATP synthase subunit f, mitochondrial"
"582","crg:105323542","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111108591"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial-like"
"583","crg:105324755","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111102414"," ATP synthase F(0) complex subunit B1, mitochondrial-like"
"584","crg:105325585","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111117954"," protoheme IX farnesyltransferase, mitochondrial-like"
